Text,Lebel,Month
মিস ইউ ক্যাপ্টেন ফ্যানস্টাস্টি,0,3
হৃদয়ের সব-টুকু ভালোবাসা রইল ভাই আপনার জন্য,0,4
"সবাই একসময় বিদায় নেয়,কিন্তু নান্নুরা শুধু থেকে যায় পরম ভালোবাসায়।",0,3
"লিজেন্ডরাই লিজেন্ডদের কদর করতে জানে,,",0,3
সবারই একদিন তাদের প্রিয় খেলা এভাবেই ছেড়ে দিতে হয় 😇,0,4
"ক্রিকেট বোডে আপনাকে দেখতে চাই ম্যাশ ভাই
",0,8
"মাশরাফি কোন মৌসুম নয়,
সে গোটা একটা বছর ❤️",0,8
মাশরাফি ভাই আপনাকে বিসিবিতে প্রয়োজন। আপনার ভালোবাসার ২২ গজটাকে বাচান ,0,9
আজ এই পযার্য়ে এসে বাংলাদেশ ক্রিকেটে আপনার মত একজন অধিনায়ক খুব প্রয়োজন। নাহয় দলটা শেষ,0,9
"আজ আপনি দলে নাই, সেজন্য দলটা আজ এলোমেলো।",0,9
একটা ম্যাশের বড্ড প্রয়োজন সবাইকে একসাথে বেঁধে রাখার জন্য,0,6
মাশরাফি একজনই যে কি না সব সময় সৎ চিন্তা ভাবনায় থাকে। সেটা ২২ গজেই হউক বা বাহিরে।,0,4
প্রিয় মাশরাফি বিন মুর্তজা বাংলাদেশের ক্রিকেটের এই দুঃসময়ে তোমাকে খুব প্রয়োজন।,0,6
মি ছাড়া বাংলাদেশের ক্রিকেট কখনোই উন্নতি করতে পারবে না। আর একটি বার তোমাকে দেখতে চাই বাংলাদেশের জন্য,0,3
আপনি নাই বলে বাংলাদেশ ক্রিকেট এ এমন অবস্থা,0,4
বাংলাদেশ ক্রিকেট ও ভালো নাই - একটা মাশরাফি প্রয়োজন ,0,3
আপনার অভাব বাংলাদেশ ক্রিকেট এখন বুঝতেছে,0,3
"আপনাকে আপনার কোর্টা মিস করবে, আর সাথে আপনার কিছু ক্ষুদে ভক্ত",0,8
টেক ব্যাক বাংলাদেশ মাশরাফি!,0,9
"প্রিয় ম্যাশ, পুরো বাংলাদেশ তোমাকে মিস করে",0,9
শুভ কামনা আপনার এবং ম্যাশ টিমের জন্য,0,9
তুমি যাবার পর আর বিজয়ের হাসি হাসিনী ,0,9
মিস ইউ লিজেন্ড।,0,9
"ভালো থাকো, স্বুস্থ্য থাকো।",0,9
"শুভ জন্মদিন দ্যা নড়াইল এক্সপ্রেস - মাশরাফি বিন মর্তুজা!""",0,9
"ক্রিকেট থাকুক আর না থাকুক আপনি ভালোবাসায় ছিলেন,আছেন, আর চিরকাল থাকবেন",0,9
ক্রিকেট মাঠে আপনার মত লিডার আর কখনো পাবেনা বাংলাদেশ!,0,9
আমার দেখা সেরা অধিনায়ক মাশরাফি বিন মুর্তাজা,0,8
যতদিন তোমার হাতে দেশ প্রথ হারারে না বাংলাদেশ ,0,6
ভাই আপনাকে ছাড়া বাংলাদেশের ক্রিকেট বড়ই অসহায়। ,0,6
এখন নেই তোমার হাতে দেশ তাই প্রথ হারিয়ে বাংলাদেশ ক্রিকেট,0,7
তারুণ্যের অহংকার ডাইনামিক লিডার,0,7
এগিয়ে যাও ক্যাপ্টেন। বাংলাদেশ সাথে আছে,0,7
"আপনার সাথে ১৭ কোটি ক্রিকেট ভক্ত জনগন আছে, ইনশাআল্লাহ কেউ কিছু করতে পারবে না।",0,7
"ক্যাপ্টেন, আপনি বাংলাদেশকে লিড দিয়েছেন সামনে থেকে।",0,7
বিশ্বাসের প্রতিদানটা রাখুন প্রিয় ম্যাশ।,0,7
"ম্যাশ, মিস্টার ক্যাপ্টেন আপনার জন্য শুভকামনা৷ মানবতার জয় হোক ",0,8
এক মাশরাফি মানেই এক বাংলাদেশ। আমার প্রজন্মের কাছে অন্তত এটাই সারমর্ম। ,0,7
